Record_Timestamp,Vehicle_Type,Crop_Type,Harvest_Date,Crop_Yield,Storage_Temperature,Storage_Humidity,Fuel_Consumption,Route_Distance,Delivery_Time,Traffic_Level,Temperature,Humidity,Vehicle_Load_Capacity,Vibration_Level,Queue_Time,Weather_Impact,Station_Capacity,Operational_Cost,Energy_Consumption,IoT_Sensor_Reading_Temperature,IoT_Sensor_Reading_Humidity,IoT_Sensor_Reading_Light,Warehouse_Storage_Time,Inventory_Levels,Fuel_Costs,Spoilage_Risk,Efficiency_Ratio,Quality_Maintenance_Ratio,Imputed_Field_Count,Has_Data_Quality_Issue
2019-10-17 21:00:00,Van,Rice,2017-03-31,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,2.7076211026822112,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,423.86634940075055,1000.0,694.0690162483475,0.1,1.0,1.0,22,True
2019-10-17 22:00:00,Truck,Wheat,2017-12-26,1000.0,18.0,65.0,20.0,100.0,91.30665392527544,5.0,20.0,65.0,1000.0,5.0,5.617361735044734,16.623646481167913,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,544.8061358966547,0.1,1.0,1.0,21,True
2019-10-17 23:00:00,Truck,Corn,2017-09-20,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,2.9153990431992267,5.2168387658674655,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,19.049231480464027,0.1,1.0,0.7810317162371635,21,True
2019-10-18 00:00:00,Truck,Wheat,2017-08-10,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,8.78562468963376,14.999965157445784,9.266025617461125,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,18.212319443977535,0.1,1.0,0.6664736093847154,20,True
2019-10-18 01:00:00,Van,Corn,2017-09-20,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,2.469041660794557,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,159.18337524071168,0.1,1.0,1.0,23,True
2019-10-18 02:00:00,Van,Wheat,2017-12-31,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,0.8784326725001845,65.5337807446761,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,235.6571218299245,0.1,1.0,1.0,22,True
2019-10-18 03:00:00,Truck,Rice,2017-12-10,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,1.625598367585402,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,40.72763424598005,0.1,1.0,1.0,23,True
2019-10-18 04:00:00,Truck,Wheat,2017-01-03,1000.0,18.0,65.0,20.0,100.0,73.3029591293742,5.0,20.0,65.0,1000.0,5.0,5.714559356840293,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,109.65263984347482,0.1,1.0,1.0,22,True
2019-10-18 05:00:00,Truck,Rice,2017-04-02,1000.0,18.0,65.0,20.0,100.0,773.7766669941108,5.0,20.0,65.0,1000.0,5.0,4.155716535091281,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,93.48920954901688,0.1,1.0,1.0,22,True
2019-10-18 06:00:00,Motorbike,Corn,2017-06-10,1000.0,31.284577317790674,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,3.954659264351512,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,6.15675916283758,0.1,1.0,1.0,22,True
2019-10-18 07:00:00,Van,Wheat,2017-10-30,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,19.875989717572,2.8801127067916417,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,163.88193455535873,0.1,1.0,1.0,22,True
2019-10-18 08:00:00,Truck,Rice,2017-05-20,1000.0,26.876527299532466,65.0,20.0,100.0,3.4611659939891317,5.0,20.0,65.0,1000.0,26.52066622804207,3.5532785928834767,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,124.75655595934047,0.1,1.0,1.0,20,True
2019-10-18 09:00:00,Van,Corn,2017-05-30,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,39.94256566641434,1.1754439519558657,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,171.22413921892422,0.1,1.0,1.0,22,True
2019-10-18 10:00:00,Van,Corn,2017-05-21,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,17.835829271140724,17.151402701641604,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,198.6014762151276,0.1,1.0,1.109266667844286,21,True
2019-10-18 11:00:00,Truck,Wheat,2017-08-17,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,10.790103051429783,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,130.86923992389112,0.1,1.0,1.0,23,True
2019-10-18 12:00:00,Truck,Corn,2017-11-03,1000.0,18.0,65.0,20.0,100.0,29.120662627639337,5.0,20.0,65.0,1000.0,16.652212661430777,3.233583763359628,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,73.47093080530927,0.1,1.0,1.0,21,True
2019-10-18 13:00:00,Truck,Wheat,2017-02-13,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,6.072696129021101,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,69.56293281570296,0.1,1.0,1.0,23,True
2019-10-18 14:00:00,Truck,Wheat,2017-05-10,1000.0,18.0,65.0,20.0,100.0,47.53903992621771,5.0,20.0,65.0,1000.0,78.57080677586549,4.915189837965611,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,105.56838784169456,0.1,1.0,1.0,21,True
2019-10-18 15:00:00,Van,Wheat,2017-06-10,1000.0,18.0,65.0,20.0,100.0,17.150971393184125,5.0,20.0,65.0,1000.0,13.818567486136605,1.6795210305770305,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,47.84963937070838,0.1,1.0,1.0,21,True
2019-10-18 16:00:00,Truck,Wheat,2017-07-05,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,20.62204791757723,3.0879407540846717,0.7698766848614933,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,24.069274183604985,0.1,1.0,1.0,21,True
2019-10-18 17:00:00,Van,Corn,2017-05-12,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,32.23724554124492,1.1903522433658886,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,109.39245404705078,0.1,1.0,1.0,22,True
2019-10-18 18:00:00,Motorbike,Corn,2017-07-15,1000.0,27.434115203563767,65.0,20.0,100.0,276.8686264527074,5.0,20.0,65.0,1000.0,5.0,2.3473691987848277,95.44423570669277,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,44.01073446470643,0.1,1.0,1.0,20,True
2019-10-18 19:00:00,Truck,Wheat,2017-08-13,1000.0,18.0,65.0,20.0,100.0,294.8574075420258,5.0,20.0,65.0,1000.0,39.711460983453314,5.743667546116416,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,36.21657973977939,0.1,1.0,1.0,21,True
2019-10-18 20:00:00,Truck,Corn,2017-02-25,1000.0,18.0,65.0,20.0,100.0,436.2346053687673,5.0,20.0,65.0,1000.0,36.80114579347243,4.833346119366175,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,28.848142737492186,0.1,1.0,1.0,21,True
2019-10-18 21:00:00,Van,Corn,2017-11-19,1000.0,6.581818517803686,65.0,20.0,100.0,356.5748967737511,5.0,20.0,65.0,1000.0,29.99942387281052,5.293615739516157,43.97074968350143,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,40.02655917165792,0.1,1.0,1.0,19,True
2019-10-18 22:00:00,Van,Wheat,2017-12-02,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,2.155536573657655,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,59.0899100489624,0.1,1.0,1.0,23,True
2019-10-18 23:00:00,Van,Wheat,2017-04-02,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,16.781007466332845,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,3154.082657392959,1000.0,29.77280589451956,0.1,1.0,1.0,22,True
2019-10-19 00:00:00,Truck,Corn,2017-03-15,1000.0,18.0,65.0,20.0,100.0,85.80078806363782,5.0,20.0,65.0,1000.0,5.0,4.459477399695275,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,350.20175824037307,0.1,1.0,1.0,22,True
2019-10-19 01:00:00,Truck,Corn,2017-11-04,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,15.969732254522782,4.352729271243099,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,424.3138530317835,0.1,1.0,1.0,22,True
2019-10-19 02:00:00,Truck,Wheat,2017-04-26,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,1.5382710711381304,8.643873735460646,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,64.84613404120695,0.1,1.0,1.0,22,True
2019-10-19 03:00:00,Motorbike,Wheat,2017-01-17,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,38.78072835403866,7.630577856371638,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,128.42858481222433,0.1,1.0,1.0,22,True
2019-10-19 04:00:00,Truck,Wheat,2017-08-01,1000.0,18.0,65.0,20.0,100.0,1168.6285062199731,5.0,20.0,65.0,1000.0,5.0,4.827674410944718,5.0,0.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,162.91920412954968,0.1,1.0,1.0,21,True
2019-10-19 05:00:00,Motorbike,Corn,2017-07-11,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,22.28289486159333,2.113645347409067,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,219.80013758033863,0.1,1.0,1.0,22,True
2019-10-19 06:00:00,Truck,Rice,2017-10-02,1000.0,18.0,65.0,20.0,100.0,1970.0016934351052,5.0,20.0,65.0,1000.0,5.0,1.9906121751761716,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,41.598287502020895,0.1,1.0,1.0,22,True
2019-10-19 07:00:00,Motorbike,Corn,2017-07-30,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,11.556073211597049,48.670506831247046,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,171.38121118174024,0.1,1.0,1.0,22,True
2019-10-19 08:00:00,Truck,Wheat,2017-08-09,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,55.00795336967732,6.842687927064427,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,11.765260800599554,0.1,1.0,1.0,22,True
2019-10-19 09:00:00,Truck,Corn,2017-12-12,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,15.600143850785448,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,399.4304060914034,0.1,1.0,1.0,23,True
2019-10-19 10:00:00,Truck,Rice,2017-10-27,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,36.994183128792514,5.764604359362294,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,419.49957046185176,0.1,1.0,1.0,22,True
2019-10-19 11:00:00,Truck,Rice,2017-01-01,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,17.81663608560895,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,29.78533028626033,0.1,1.0,1.0,23,True
2019-10-19 12:00:00,Truck,Rice,2017-03-15,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,28.020798048835445,5.807838659099656,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,114.01176697159369,0.1,1.0,1.0,22,True
2019-10-19 13:00:00,Truck,Corn,2017-11-09,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,23.46425989337809,7.283306386732544,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,12.644177419319506,0.1,1.0,1.0,22,True
2019-10-19 14:00:00,Truck,Corn,2017-10-06,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,4.0415641753862666,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,92.7056618060914,0.1,1.0,1.0,23,True
2019-10-19 15:00:00,Truck,Rice,2017-03-20,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,5.233239276967288,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,16.99228158021546,0.1,1.0,1.0,23,True
2019-10-19 16:00:00,Van,Rice,2017-11-17,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,2.4485594186746606,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,2629.211644119995,1000.0,34.51704047007684,0.1,1.0,1.0,22,True
2019-10-19 17:00:00,Truck,Wheat,2017-04-20,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,10.289172594618709,17.974558652208568,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,139.45586101541596,0.1,1.0,0.6387970387805781,21,True
2019-10-19 18:00:00,Truck,Corn,2017-05-28,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,20.326100828832637,7.764467092687004,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,16.636690950246702,0.1,1.0,1.0,22,True
2019-10-19 19:00:00,Van,Rice,2017-12-06,1000.0,18.0,65.0,20.0,100.0,11.566751287995304,5.0,20.0,65.0,1000.0,5.0,5.793516885981605,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,22.370839960097605,0.1,1.0,1.0,22,True
2019-10-19 20:00:00,Truck,Rice,2017-05-31,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,92.88723124185154,1.9428469439113043,44.91096758308425,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,67.8144707456189,0.1,1.0,1.0,21,True
2019-10-19 21:00:00,Motorbike,Corn,2017-12-17,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,24.622317187604366,5.372742446073248,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,147.02738448174523,0.1,1.0,1.0,22,True
2019-10-19 22:00:00,Truck,Corn,2017-03-22,1000.0,18.0,65.0,20.0,100.0,664.1973667914602,5.0,20.0,65.0,1000.0,5.0,9.146532595265914,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,287.83349233142553,0.1,1.0,1.0,22,True
2019-10-19 23:00:00,Truck,Corn,2017-08-07,1000.0,18.0,65.0,20.0,100.0,520.211667655621,5.0,20.0,65.0,1000.0,32.72085639878406,1.9865138537560547,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,443.3755442021742,0.1,1.0,1.0,21,True
2019-10-20 00:00:00,Truck,Corn,2017-04-12,1000.0,18.0,65.0,7707.035402408108,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,1.844779532858442,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,86.26716236710459,0.1,1.0,1.0,22,True
2019-10-20 01:00:00,Truck,Wheat,2017-10-29,1000.0,18.0,65.0,20.0,100.0,1836.8474698371317,5.0,20.0,65.0,1000.0,18.93703800214095,6.737801280159798,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,417.7468418576812,1000.0,4.210126068236806,0.1,1.0,1.0,20,True
2019-10-20 02:00:00,Truck,Wheat,2017-09-18,1000.0,18.0,65.0,20.0,100.0,1693.7951874309354,5.0,20.0,65.0,1000.0,5.0,3.2088450630563234,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,430.7835887861699,0.1,1.0,1.0,22,True
2019-10-20 03:00:00,Truck,Corn,2017-02-13,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,66.01841491974999,3.082415170903403,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,45.931023918502426,0.1,1.0,1.0,22,True
2019-10-20 04:00:00,Truck,Corn,2017-08-16,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,62.420711111894725,6.446555489930153,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,45.342167786066106,0.1,1.0,1.0,22,True
2019-10-20 05:00:00,Truck,Corn,2017-11-03,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,1.953817608478252,22.51927457847528,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,59.43624553936783,0.1,1.0,1.0,22,True
2019-10-20 06:00:00,Truck,Wheat,2017-03-28,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,1.988955779373088,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,620.5348411707728,0.1,1.0,1.0,23,True
2019-10-20 07:00:00,Truck,Corn,2017-04-24,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,76.31865679936848,4.261980689388763,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,413.7361597341737,0.1,1.0,1.0,22,True
2019-10-20 08:00:00,Truck,Corn,2017-05-30,1000.0,18.0,65.0,20.0,100.0,1175.380197285098,5.0,20.0,65.0,1000.0,2.534991019104506,2.490686260751608,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,55.80261507493923,0.1,1.0,1.4223837309898124,20,True
2019-10-20 09:00:00,Truck,Rice,2017-04-01,1000.0,3.014176925445617,65.0,20.0,100.0,115.44515612382682,5.0,20.0,65.0,1000.0,31.351362278015397,16.011632387398492,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,517.7395578321432,0.1,1.0,1.0,20,True
2019-10-20 10:00:00,Truck,Corn,2017-02-20,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,55.996741527674814,4.7751507228697125,61.99126022088823,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,52.54160238129229,0.1,1.0,1.0,21,True
2019-10-20 11:00:00,Truck,Corn,2017-07-25,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,9.94880576409704,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,99.47803839216417,0.1,1.0,1.0,23,True
2019-10-20 12:00:00,Truck,Wheat,2017-07-22,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,67.62642098410885,16.60630711840449,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,43.55811018128319,0.1,1.0,1.0,22,True
2019-10-20 13:00:00,Truck,Wheat,2017-08-29,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,9.748412791266992,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,8.801380553005297,0.1,1.0,1.0,23,True
2019-10-20 14:00:00,Truck,Wheat,2017-03-15,1000.0,18.0,65.0,20.0,100.0,55.61021515185942,5.0,20.0,65.0,1000.0,5.0,5.910050188446408,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,338.90060519134835,0.1,1.0,1.0,22,True
2019-10-20 15:00:00,Truck,Rice,2017-12-23,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,1.3945211958190813,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,79.18670074113966,0.1,1.0,1.0,23,True
2019-10-20 16:00:00,Truck,Corn,2017-08-22,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,1.8109136540602853,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,14.08209485455514,0.1,1.0,1.0,23,True
2019-10-20 17:00:00,Truck,Corn,2017-03-16,1000.0,18.0,65.0,20.0,100.0,253.39333255558907,5.0,20.0,65.0,1000.0,93.9361465901586,8.194059247098817,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,1327.5904900498117,0.1,1.0,1.0,21,True
2019-10-20 18:00:00,Truck,Corn,2017-03-23,1000.0,0.1997910384849204,65.0,20.0,100.0,391.4223464858112,5.0,20.0,65.0,1000.0,38.26426858213624,7.35536496576538,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,43.04934475861571,0.1,1.0,1.0,20,True
2019-10-20 19:00:00,Truck,Wheat,2017-08-18,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,12.562411175167911,3.7803735024520906,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,188.7653285203636,0.1,1.0,1.0,22,True
2019-10-20 20:00:00,Truck,Wheat,2017-04-27,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,70.41627994777144,24.486561520986147,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,175.739821546506,0.1,1.0,1.0,22,True
2019-10-20 21:00:00,Truck,Wheat,2017-02-25,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,4.013145314784337,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,21.11402636211413,0.1,1.0,1.0,23,True
2019-10-20 22:00:00,Van,Wheat,2017-08-22,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,16.63769898730965,1.980389992328988,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,11.644468104584108,0.1,1.0,1.0,22,True
2019-10-20 23:00:00,Van,Wheat,2017-05-03,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,29.425546309110743,2.5750578158331168,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,64.76899715090573,0.1,1.0,1.0,22,True
2019-10-21 00:00:00,Truck,Rice,2017-04-13,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,26.97907600391255,4.722238305426554,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,98.55287100691017,0.1,1.0,1.0,22,True
2019-10-21 01:00:00,Truck,Corn,2017-01-01,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,2.0474580782292966,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,78.19912546231777,0.1,1.0,1.0,23,True
2019-10-21 02:00:00,Truck,Corn,2017-07-25,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,48.04288245023952,8.620442599004395,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,22.170998427535263,0.1,1.0,1.0,22,True
2019-10-21 03:00:00,Van,Corn,2017-08-13,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,5.394688564513951,14.889315171480211,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,28.59490288663102,0.1,1.0,1.0,22,True
2019-10-21 04:00:00,Truck,Wheat,2017-07-21,1000.0,18.0,65.0,20.0,100.0,90.10820687591132,5.0,20.0,65.0,1000.0,10.001523407530485,5.098641431988406,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,396.8262517618145,0.1,1.0,1.0,21,True
2019-10-21 05:00:00,Motorbike,Rice,2017-09-02,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,68.08758242330501,3.4267732124859616,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,93.86270713321468,0.1,1.0,1.0,22,True
2019-10-21 06:00:00,Truck,Rice,2017-04-16,1000.0,18.0,65.0,20.0,100.0,8.0,4.54508102729095e-05,20.0,65.0,1000.0,27.573214761895564,4.88991224546743,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,154.9552511704013,0.1,1.0,1.0,21,True
2019-10-21 07:00:00,Truck,Corn,2017-06-26,1000.0,18.0,65.0,20.0,100.0,109.87515349834044,5.0,20.0,65.0,1000.0,5.0,7.014582412091204,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,133.05422632941057,0.1,1.0,1.0,22,True
2019-10-21 08:00:00,Truck,Wheat,2017-06-08,1000.0,18.0,65.0,20.0,100.0,105.53528306067024,5.0,20.0,65.0,1000.0,13.87515259970118,3.459801855795569,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,45.92838221960741,0.1,1.0,1.0,21,True
2019-10-21 09:00:00,Truck,Rice,2017-02-18,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,11.385437876161534,3.3251620841644263,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,65.11765978255201,0.1,1.0,1.0,22,True
2019-10-21 10:00:00,Truck,Wheat,2017-07-07,1000.0,18.0,65.0,20.0,100.0,22.03577207361322,5.0,20.0,65.0,1000.0,5.0,6.49849258257731,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,8.943148175958564,0.1,1.0,1.0,22,True
2019-10-21 11:00:00,Truck,Corn,2017-09-26,1000.0,18.0,65.0,20.0,100.0,153.66451966024982,5.0,20.0,65.0,1000.0,13.554666901159688,2.4577082543667554,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,87.26689843960068,0.1,1.0,1.0,21,True
2019-10-21 12:00:00,Truck,Corn,2017-02-24,1000.0,18.0,65.0,20.0,100.0,244.6592828113574,5.0,20.0,65.0,1000.0,5.0,6.07451387936361,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,226.8029680181016,0.1,1.0,1.0,22,True
2019-10-21 13:00:00,Van,Wheat,2017-07-19,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,8.187821457760304,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,90.90437263111906,0.1,1.0,1.0,23,True
2019-10-21 14:00:00,Truck,Rice,2017-04-09,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,11.547711149088633,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,6.869500632450814,0.1,1.0,1.0,23,True
2019-10-21 15:00:00,Truck,Rice,2017-06-10,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,50.79006353758684,5.40293186767524,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,82.30876740184185,0.1,1.0,1.0,22,True
